Date,Open,High,Low,Close,Volume
1999-05-20,0.033193591982126236,0.03629763923221383,0.03188044554472138,0.03629763923221383,178176000
1999-05-21,0.03247741982340813,0.03271583929165787,0.03152190409168524,0.03271583929165787,303504000
1999-05-24,0.03235730528831482,0.033432029458648135,0.03188046275268512,0.032715851849632285,162624000
1999-05-25,0.03259662911295891,0.032955175550545904,0.03223808267537191,0.03247742108226057,130080000
1999-05-26,0.03247741982340813,0.03414910947314792,0.03247741982340813,0.03247741982340813,104736000
1999-05-27,0.03223808482289314,0.03271584273909846,0.03223808482289314,0.03271584273909846,82320000
1999-05-28,0.03259662911295891,0.03271584055975166,0.03223808267537191,0.03271584055975166,88656000
1999-06-01,0.03271583840250969,0.03271583840250969,0.03199966108786271,0.03247741894073969,98544000
1999-06-02,0.031521908938884735,0.03271584432245167,0.031521908938884735,0.03271584432245167,130128000
1999-06-03,0.03235730528831482,0.032596640361700964,0.03199967424061644,0.03235730528831482,41568000
1999-06-04,0.03259662911295891,0.03271584055975166,0.03235729412216466,0.03259662911295891,78912000
1999-06-07,0.03295517712831497,0.03343201952222096,0.032715842126062274,0.03277544614426505,125136000
1999-06-08,0.03379056230187416,0.03438753159670024,0.03295517354407315,0.03307438498360772,153312000
1999-06-09,0.034387536346912384,0.03510371376410986,0.033909778425624544,0.033909778425624544,95184000
1999-06-10,0.03450674191117287,0.034625953358622334,0.0341491109849189,0.034387533879817835,36096000
1999-06-11,0.03379056230187416,0.03462595105967517,0.03259662712831622,0.0345067396201406,61008000
1999-06-14,0.03247741982340813,0.033909774491630504,0.03223808142579642,0.033850167062497355,51648000
1999-06-15,0.03247741982340813,0.03271583929165787,0.03199966195754668,0.03247741982340813,49296000
1999-06-16,0.0334320105612278,0.03438752611962089,0.03247741393202997,0.032955168295132856,64416000
1999-06-17,0.03247741982340813,0.033671355023380756,0.03247741982340813,0.033193597157519315,74928000
1999-06-18,0.031283482909202576,0.032715837498936584,0.031283482909202576,0.032715837498936584,158736000
1999-06-21,0.03295517712831497,0.03295517712831497,0.03137243560437556,0.03223808421880928,83472000
1999-06-22,0.03235730528831482,0.03295518692301844,0.031641124263203375,0.03295518692301844,193056000
1999-06-23,0.03295517712831497,0.03295517712831497,0.03164111485905616,0.03199966472990358,210912000
1999-06-24,0.03223808482289314,0.033193600655303766,0.03199966532951989,0.033193600655303766,115200000
1999-06-25,0.03271583840250969,0.03307438481645458,0.03199966108786271,0.03199966108786271,73536000
1999-06-28,0.033193591982126236,0.03379055778098923,0.03247741475967812,0.03379055778098923,109152000
1999-06-29,0.033552128821611404,0.03402896754834931,0.033193582555646646,0.03367134021134227,92688000
1999-06-30,0.03653695434331894,0.03653695434331894,0.03390975079758435,0.034625927631275255,269232000
1999-07-01,0.03462595492601395,0.036536983144471416,0.03271584222090612,0.036536983144471416,88992000
1999-07-02,0.03713395074009895,0.03713395074009895,0.034387533801163085,0.03510371116534112,224880000
1999-07-06,0.03725315257906914,0.037491575433792765,0.03677539818865566,0.037491575433792765,198096000
1999-07-07,0.03653695434331894,0.03749155389475876,0.03653695434331894,0.03749155389475876,63120000
1999-07-08,0.03737238422036171,0.037969350361023335,0.03558148238228113,0.036775418079700084,186048000
1999-07-09,0.04053693637251854,0.040834959832094675,0.03725315449312891,0.03725315449312891,211728000
1999-07-12,0.042387448251247406,0.04417834936024409,0.041312721067099795,0.04298441414888153,401040000
1999-07-13,0.04250665381550789,0.04310362309464626,0.04059654137387919,0.042865200221842606,138864000
1999-07-14,0.04083496704697609,0.043462176117313546,0.04059654755397149,0.04250666028638041,137952000
1999-07-15,0.04107430949807167,0.042506664455501664,0.04107430949807167,0.04119352096431374,137040000
1999-07-16,0.041909702122211456,0.042268248649771425,0.04107431310391699,0.04179049064550401,103872000
1999-07-19,0.04083496704697609,0.04214902933882619,0.04059654755397149,0.042028902370913834,43632000
1999-07-20,0.04011879116296768,0.04083496859865268,0.03868643629159768,0.04083496859865268,178752000
1999-07-21,0.038924843072891235,0.0396410202745271,0.03773090809376747,0.0396410202745271,112080000
1999-07-22,0.03713395074009895,0.03868643242893792,0.03677540430135688,0.03868643242893792,213264000
1999-07-23,0.03713395074009895,0.03820867454301905,0.03701473929292216,0.03701473929292216,80256000
1999-07-26,0.03725315257906914,0.038088541251568055,0.03725315257906914,0.038088541251568055,60528000
1999-07-27,0.03737238422036171,0.037491595712202494,0.036775418079700084,0.037253172728520925,98592000
1999-07-28,0.037969328463077545,0.038447086252458164,0.03713394323661947,0.037253151243614044,244224000
1999-07-29,0.0383278913795948,0.038447099427439374,0.03701474449767562,0.03725316400945966,388800000
1999-07-30,0.038447096943855286,0.039402612788327074,0.038208677447472535,0.03832788890371125,452304000
1999-08-02,0.03880564495921135,0.03892485299362091,0.0382086756094538,0.03844709509436744,313344000
1999-08-03,0.037850119173526764,0.038805634719910234,0.037491572819383846,0.038805634719910234,255216000
1999-08-04,0.037850119173526764,0.03820866552766969,0.03773090775447795,0.038088538595530776,89952000
1999-08-05,0.038447096943855286,0.038447096943855286,0.03725316160300074,0.037850130981475355,240576000
1999-08-06,0.038447096943855286,0.038566308400094,0.038208677447472535,0.03832788890371125,183984000
1999-08-09,0.038447096943855286,0.03892485486609118,0.038208677447472535,0.038566308400094,31056000
1999-08-10,0.03916328027844429,0.040834973794059266,0.0384471027516405,0.0386864412136479,212064000
1999-08-11,0.04179048165678978,0.04226823955829625,0.039402611078687956,0.039880368980194425,197712000
1999-08-12,0.04381980374455452,0.0448945275325087,0.041790479711361884,0.04202889918630097,239616000
1999-08-13,0.0433429554104805,0.044297555524275445,0.04298440902610131,0.043462166839582435,84672000
1999-08-16,0.0416712686419487,0.043700592693456976,0.040237998407309385,0.043700592693456976,223440000
1999-08-17,0.04179048165678978,0.04250665904433422,0.040715757818805126,0.04179048165678978,193536000
1999-08-18,0.04274599254131317,0.04322283145852252,0.04047733025922255,0.04131271900171077,279888000
1999-08-19,0.05181971192359924,0.05420849755649532,0.04417834375459374,0.04573082519607674,1966992000
1999-08-20,0.05134287849068642,0.05229747534582784,0.04943185033767251,0.05193984783172683,353088000
1999-08-23,0.04823790863156319,0.05062577884473729,0.04656621569648329,0.05062577884473729,507984000
1999-08-24,0.04799950122833252,0.048477255760632755,0.04513387246748255,0.047521743279937405,398064000
1999-08-25,0.04776015877723694,0.048596463141006574,0.04585004607363803,0.04811870523274597,350352000
1999-08-26,0.04704398289322853,0.04847725324803186,0.04632780547251606,0.047760160313941,275376000
1999-08-27,0.049671173095703125,0.0515812852648339,0.047760145413479595,0.047999483765362436,552384000
1999-08-30,0.04949147626757622,0.05146211272556682,0.04740254723785812,0.05050659651793431,158640000
1999-08-31,0.05373074486851692,0.05396916433151591,0.048715669197556925,0.04967118149214211,786864000
1999-09-01,0.05122275650501251,0.05373075424272454,0.05038736760138,0.05373075424272454,565344000
1999-09-02,0.05062578245997429,0.050865117439862884,0.0484772470561686,0.04955105529339359,341088000
1999-09-03,0.050984323024749756,0.05229746609102505,0.05062577664468601,0.05158128884405385,258864000
1999-09-07,0.0507458820939064,0.051819689753012245,0.05050654382677906,0.051819689753012245,124416000
1999-09-08,0.05062578245997429,0.05122274834785073,0.05062578245997429,0.050865117439862884,170064000
1999-09-09,0.04990961030125618,0.0514620920751861,0.04895409447704698,0.051103545616792236,209472000
1999-09-10,0.05062578245997429,0.051342875302472876,0.050387359577252884,0.05074590941459644,167424000
1999-09-13,0.04895409196615219,0.05086512010045781,0.048477249591861504,0.05086512010045781,174432000
1999-09-14,0.047521740198135376,0.048954095020911276,0.04728331728806511,0.048954095020911276,250368000
1999-09-15,0.04788028448820114,0.04847725041746983,0.04656622225061779,0.046924768696727875,212736000
1999-09-16,0.04668543115258217,0.04776015491893893,0.04608846183979609,0.047283312562548904,158112000
1999-09-17,0.04656621813774109,0.04680555652917998,0.04489452511502183,0.04638740268714206,171648000
1999-09-20,0.04489453509449959,0.04632780897371655,0.04489453509449959,0.045730839548380975,229104000
1999-09-21,0.04059654101729393,0.04417834641238052,0.03999957515949321,0.04393992695776518,737328000
1999-09-22,0.04155205935239792,0.0417904788222646,0.0382086731980552,0.040596543614194805,375984000
1999-09-23,0.03808855265378952,0.04179048585745245,0.037730921680737224,0.04167127439440339,379584000
1999-09-24,0.03462595492601395,0.03916327324781414,0.03199966482267122,0.03820867635998235,684912000
1999-09-27,0.03677539899945259,0.03749157626037944,0.03462594828740398,0.036894607013348756,432000000
1999-09-28,0.04011879116296768,0.04059654909658844,0.036775407973209405,0.036835011994701766,413184000
1999-09-29,0.036894604563713074,0.04250664870705943,0.03629763877241216,0.04095416734511928,594048000
1999-09-30,0.03677539899945259,0.03940260411244786,0.036297641182412,0.03820866903448042,342528000
1999-10-01,0.03653695434331894,0.03749155389475876,0.034625927631275255,0.0361784081701595,347760000
1999-10-04,0.03725315257906914,0.03785012181293829,0.03677539818865566,0.03773091038557647,177600000
1999-10-05,0.04083496704697609,0.04107430546943806,0.037253161075162855,0.037253161075162855,478080000
1999-10-06,0.045730821788311005,0.04776014537521078,0.040596535549820574,0.04095416639162551,1508736000
1999-10-07,0.04274599254131317,0.0476409411692602,0.04250665415338371,0.0476409411692602,487296000
1999-10-08,0.04489453509449959,0.04620859750811996,0.04107430927567274,0.04274600266998793,398928000
1999-10-11,0.043700579553842545,0.045372272179033224,0.0425066446685806,0.04525306076828429,544464000
1999-10-12,0.04310363903641701,0.0444177016142275,0.04298442755592512,0.04393994359479337,322992000
1999-10-13,0.041909702122211456,0.04262587966379849,0.04107431310391699,0.04262587966379849,280368000
1999-10-14,0.04107430949807167,0.04202890649317583,0.04059655153574584,0.04202890649317583,192336000
1999-10-15,0.04083496704697609,0.04107430546943806,0.03892485431456717,0.039044065769116794,210720000
1999-10-18,0.03868643566966057,0.040954179399338,0.038447097241951736,0.040954179399338,215184000
1999-10-19,0.03713395074009895,0.03988036767903482,0.03641777337592092,0.03988036767903482,308928000
1999-10-20,0.038447096943855286,0.03892485486609118,0.0371339535628567,0.037730919525236634,348720000
1999-10-21,0.04023801162838936,0.04023801162838936,0.03725317082899045,0.03832789839586422,382128000
1999-10-22,0.04119352251291275,0.042387457998837516,0.040118795081616504,0.040118795081616504,286752000
1999-10-25,0.03916328027844429,0.04155207025047226,0.03916328027844429,0.040954185268305965,213840000
1999-10-26,0.04298441857099533,0.04441769232970394,0.04059654790261291,0.040834967397665047,481248000
1999-10-27,0.04107430949807167,0.043462180380153335,0.04035721308980917,0.04322284193421667,214128000
1999-10-28,0.03916328027844429,0.042028909315268655,0.03892486074604609,0.04131273178846486,222768000
1999-10-29,0.04226822406053543,0.04298440118549156,0.03940259663161734,0.03964101603023818,330528000
1999-11-01,0.04489453509449959,0.04656622848881478,0.04155206723541172,0.04155206723541172,782544000
1999-11-02,0.04776015877723694,0.047999497196088994,0.04537228816537743,0.045730834620886465,837504000
1999-11-03,0.052416689693927765,0.05373075199468077,0.04931264161655086,0.049671188079897004,2011680000
1999-11-04,0.05576007440686226,0.057193344700905195,0.05301457288089452,0.05301457288089452,1260336000
1999-11-05,0.05396917089819908,0.057790311860416915,0.05134288076829025,0.05731255736304079,616368000
1999-11-08,0.055521655827760696,0.05707413759872281,0.05062578760790867,0.05229747741625902,470016000
1999-11-09,0.05468534678220749,0.05564086258256436,0.05253681462554647,0.05540244309718913,272352000
1999-11-10,0.05420850217342377,0.05492467948449039,0.05313377845020473,0.05486507547336941,144048000
1999-11-11,0.05802874267101288,0.06089436819653695,0.053014581220363365,0.054208516701906455,562704000
1999-11-12,0.06113366782665253,0.06113366782665253,0.057074109397674655,0.06053670558913429,501504000
1999-11-15,0.05993976444005966,0.06340235882834255,0.05898424864471923,0.06155093125466894,362208000
1999-11-16,0.06567101180553436,0.06686494349532149,0.061133687415376205,0.06137211028093063,723792000
1999-11-17,0.06817808747291565,0.07164068122771183,0.06590942536305734,0.06686494098358477,786384000
1999-11-18,0.068416528403759,0.07020835228490628,0.06781956578006497,0.06961046731552757,235968000
1999-11-19,0.08190926164388657,0.0847748932429431,0.07641642815541318,0.07665576654610569,2165184000
1999-11-22,0.08179005980491638,0.08405871545252887,0.07689418840488209,0.08399911143670682,540192000
1999-11-23,0.07593955844640732,0.0767749434437761,0.07259617376682087,0.07343155876418965,553248000
1999-11-24,0.07355079799890518,0.0764164225557867,0.06793966558002454,0.07558103728096369,406848000
1999-11-26,0.07307390868663788,0.0735507541221357,0.0706851244425603,0.072834570456261,71760000
1999-11-29,0.07044673711061478,0.07379011542909351,0.06877504453528213,0.07283459997773419,298608000
1999-11-30,0.06614787131547928,0.07187912918122798,0.06614787131547928,0.07068519028723323,314688000
1999-12-01,0.06949125230312347,0.07044676817584089,0.06614786567811004,0.06614786567811004,223536000
1999-12-02,0.07462555915117264,0.075581075265464,0.06973060153317817,0.06973060153317817,309888000
1999-12-03,0.07283461093902588,0.07665575780653007,0.07187910217605321,0.07534169583892396,342768000
1999-12-06,0.07486487179994583,0.07522249589790611,0.07307396377705627,0.07307396377705627,178608000
1999-12-07,0.07235687971115112,0.0755810583876518,0.06949125435401801,0.07546184350827595,186384000
1999-12-08,0.07558103650808334,0.07629721376168667,0.07187910436887221,0.0721184359073913,201696000
1999-12-09,0.07331237941980362,0.07737194270779377,0.07068517073730565,0.07546182684126948,214944000
1999-12-10,0.0724760890007019,0.07498409025926821,0.07116294893571662,0.0746255437659443,98304000
1999-12-13,0.07223764806985855,0.07414775690219842,0.07068516326227052,0.07164067885109962,183840000
1999-12-14,0.0710437223315239,0.07414777015623535,0.07032754497649646,0.07235686901201953,273888000
1999-12-15,0.06877507269382477,0.0709245204587911,0.0671033794340516,0.07056597399350541,205968000
1999-12-16,0.06829730421304703,0.07020833569831857,0.06805888815816863,0.0691336119282436,132576000
1999-12-17,0.07187909632921219,0.072953819845992,0.06984977280805872,0.07020831915133945,262080000
1999-12-20,0.07784968614578247,0.07925269630459657,0.06949122919491146,0.07199922267028447,402432000
1999-12-21,0.08119308203458786,0.08131229005384849,0.07498407140827956,0.07784969609411663,388368000
1999-12-22,0.083103246986866,0.08405875639643319,0.07832750363777392,0.08143155302871329,251184000
1999-12-23,0.08859602361917496,0.08883443963727249,0.08286476790627631,0.08322239876561019,280224000
1999-12-27,0.08525265753269196,0.09062536810628892,0.08429714171815093,0.09050615323768982,202416000
1999-12-28,0.08501330763101578,0.0883566936008541,0.08477489159040036,0.08525264601704279,179184000
1999-12-29,0.08787894248962402,0.0888344513789574,0.08477489478870617,0.08483449880110872,132144000
1999-12-30,0.08859602361917496,0.08919299284193084,0.0864465695784365,0.0878789308742334,139776000
1999-12-31,0.08966982364654541,0.08978994715792868,0.08811825448122822,0.08841628130923695,127344000
2000-01-03,0.08943141251802444,0.090983897399508,0.08429712581787493,0.09026772013840968,300912000
2000-01-04,0.08704353868961334,0.08811826229251112,0.08262542943693872,0.08787893076158348,300480000
2000-01-05,0.08417792618274689,0.08596882727034033,0.0829839875695589,0.08453647260557176,188352000
2000-01-06,0.07868508249521255,0.08417791542742371,0.07546182032249481,0.08417791542742371,120480000
2000-01-07,0.07999914884567261,0.0808345341427037,0.07713351738042261,0.07832745590622392,71184000
2000-01-10,0.08262543380260468,0.08596881962903544,0.07880520908320786,0.08023756362066216,239856000
2000-01-11,0.07928206771612167,0.08310321573229434,0.07928206771612167,0.08214769984989817,148128000
2000-01-12,0.07725275307893753,0.07940220803442112,0.07617802901729098,0.07928207762892388,123552000
2000-01-13,0.08047602325677872,0.08119311636636584,0.07617803533507714,0.07713355141618869,132192000
2000-01-14,0.08393857628107071,0.08728196194643176,0.08143149820471372,0.08167083656894454,604560000
2000-01-18,0.08752132952213287,0.08787896050203965,0.08119310245295872,0.08501332826336772,261648000
2000-01-19,0.08668497204780579,0.08787891021260509,0.08596879498438492,0.08787891021260509,164688000
2000-01-20,0.0864466056227684,0.09217786372534294,0.08573042809235004,0.0874021216164021,179568000
2000-01-21,0.08549108356237411,0.0865658074526059,0.08334162894972111,0.08620726098473515,544272000
2000-01-24,0.0816708654165268,0.08823750871192328,0.08119310403245145,0.08823750871192328,256944000
2000-01-25,0.08095374703407288,0.08286477846810357,0.07832746062239661,0.08202847077533107,237120000
2000-01-26,0.07761037349700928,0.08310321477965563,0.07617801861934141,0.08095376011756272,232464000
2000-01-27,0.07355079799890518,0.0782073234646909,0.07068516660983579,0.0782073234646909,458208000
2000-01-28,0.07140230387449265,0.07307399781112803,0.06853667753204816,0.07259624311249388,194448000
2000-01-31,0.07080528885126114,0.07331236673365547,0.06686493426597641,0.07175988203053613,182400000
2000-02-01,0.0724760890007019,0.0730739739381202,0.06829731669727189,0.07092452600506771,92976000
2000-02-02,0.07450630515813828,0.07593958199375414,0.07247606592084099,0.0728346122999865,149040000
2000-02-03,0.07570023834705353,0.07844665463797142,0.07522247715776817,0.07689416989934739,108240000
2000-02-04,0.0774911493062973,0.078088118577229,0.07593958670842713,0.078088118577229,123696000
2000-02-07,0.0727154091000557,0.07784969602549767,0.07259620108090013,0.07784969602549767,217488000
2000-02-08,0.07617800682783127,0.07880521560288803,0.07259620467468329,0.07450631377631407,468816000
2000-02-09,0.07808814197778702,0.0803568048905036,0.07796893392339518,0.07904365793646248,589056000
2000-02-10,0.09408796578645706,0.09552123614126039,0.08286478976371807,0.08286478976371807,970080000
2000-02-11,0.0955212265253067,0.09886461272468954,0.08859603806955685,0.09874448235072253,423792000
2000-02-14,0.11080397665500641,0.11080397665500641,0.09480414366435118,0.09575965951622438,650112000
2000-02-15,0.10650599002838135,0.11116252339926483,0.10196867153105016,0.11104331535790199,450480000
2000-02-16,0.11140095442533493,0.11510289478413069,0.10650600431511628,0.10769994324442776,1019568000
2000-02-17,0.11534129083156586,0.11605838374232187,0.1096100337934201,0.11128172700699955,535776000
2000-02-18,0.12871484458446503,0.13038653107033032,0.11283421923574122,0.11366960472197096,960864000
2000-02-22,0.12513208389282227,0.12632602241433358,0.12035634347115307,0.12465525182627472,542496000
2000-02-23,0.1258491724729538,0.1271623189671689,0.12214724716681682,0.1236997251994937,511392000
2000-02-24,0.12465529888868332,0.1274008010181545,0.11940087972594478,0.12656541540873328,244320000
2000-02-25,0.11689375340938568,0.12477446392231915,0.1117594732567492,0.12477446392231915,278736000
2000-02-28,0.1160583645105362,0.1174907190679986,0.11414734002705314,0.1162967805442556,517872000
2000-02-29,0.12226644158363342,0.12369971144428436,0.11534125481835268,0.11534125481835268,306048000
2000-03-01,0.11868466436862946,0.12226646648000308,0.11677454845708775,0.12226646648000308,383568000
2000-03-02,0.11068473011255264,0.11964015648132555,0.11032710609167404,0.11964015648132555,191040000
2000-03-03,0.11247566342353821,0.1136695952884689,0.10984936996095797,0.11080397024421805,273696000
2000-03-06,0.1117594838142395,0.12178964269033105,0.11080396803668621,0.11319275406447502,432096000
2000-03-07,0.1591619998216629,0.1666841576612543,0.13707237208527365,0.14328138324500164,1952208000
2000-03-08,0.16047516465187073,0.16190843503663824,0.14758029509157158,0.15907216086673767,668736000
2000-03-09,0.19160912930965424,0.2063251561616336,0.16190839298986703,0.16238523870235066,952944000
2000-03-10,0.22542907297611237,0.27701036441774174,0.20011618173427467,0.20154945200339472,2161200000
2000-03-13,0.2851303815841675,0.2865627361418406,0.20250403110204354,0.2044150624179957,2415168000
2000-03-14,0.21038469672203064,0.2835778480648819,0.20632513416748724,0.2835778480648819,1567776000
2000-03-15,0.2017878144979477,0.23128039683777996,0.19486262806655222,0.22545926444931982,995616000
2000-03-16,0.17990726232528687,0.2153997761700315,0.17695268311850362,0.2082352444144112,750384000
2000-03-17,0.19080312550067902,0.20441508664200672,0.17572854303534585,0.17575880963193843,557616000
2000-03-20,0.19068388640880585,0.2046534693676126,0.18459408419382817,0.19832525112946323,365280000
2000-03-21,0.18125072121620178,0.1927132206601617,0.166206405909945,0.19104153441993732,536640000
2000-03-22,0.18256479501724243,0.18817592155717353,0.17957903276168286,0.18268400305139007,230592000
2000-03-23,0.18578805029392242,0.19581820969889974,0.18053456134746057,0.1808931009750641,309408000
2000-03-24,0.1780274659395218,0.19295257383360925,0.17193766270957192,0.1845941149596652,231600000
